oid	wr_id	main_id	ra	dec	otype	vmag	identifier
2384931	"WR 100"	"HD 318139"	265.54066946802	-32.55688914917	"WR*"	12.78	"WRAY 15-1758"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"2MASS J18014314-3242551"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"AAVSO 1755-32"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"ALS  4552"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"CD-32 13623"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"CPC 17  9635"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"CPD-32  5041"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"Gaia DR1 4042922569072923904"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"Gaia DR2 4042922573453831936"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"Gaia DR3 4042922573453831936"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"GEN# +1.00164270"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"GSC 07395-00031"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"HD 164270"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"Hen 3-1555"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"HIC  88287"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"HIP 88287"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"IRAS 17584-3243"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"LS 4552"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"MR  79"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"PPM 297143"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"SAO 209609"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"SBC9 1018"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"TD1 21398"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"TIC 265405113"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"TYC 7395-31-1"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"UCAC2  18028496"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"UCAC4 287-145285"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"uvby98 100164270"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"V* V4072 Sgr"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"WEB 14921"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"WR 103"
2389897	"WR 103"	"HD 164270"	270.42977233152993	-32.71532259140001	"WR*"	8.74	"WRAY 15-1823"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"2MASS J17391827-2815084"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"[A79] 1"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"Gaia DR2 4060265200345451776"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"Gaia DR3 4060265200345451776"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"PK 359+01  4"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"PN G359.8+01.5"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"PN K  6-6"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"SSTGLMC G359.8511+01.5385"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"Terz V 2955"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"TIC 201405792"
2412127	"WR  99"	"WR  99"	264.82612891646994	-28.25234379719	"WR*"		"WR  99"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[BSD96]  81"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[CRG2001b] 32"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"GCIRS 21"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[GKM98] S3-12"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[GPE2000]  3.70"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"NAME Gal Center IRS 21"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"NAME Sgr A IRS 21"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[NS2013] 9"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[OEG99]  33"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"[VES2006] 54"
2412978	"WR 101na"	"GCIRS 21"	266.41759	-29.008569	"WR*"		"WR 101na"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"2MASS J17461471-2849409"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"GCS 3-2"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"GMM  2"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"[HSB2012b] 3"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"[LFG99] QR7"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"LHO 42"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"[LY2004] QX5"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"MGM 5-2"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"[NHS93] 24"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"qF 231"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"TIC 322751976"
2413490	"WR 102dc"	"WR 102dc"	266.56120833333324	-28.827972222222222	"WR*"		"WR 102dc"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"2MASS J17461481-2849343"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"GCS 3-1"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"GMM  4"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"[HSB2012b] 4"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"LHO 84"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"MGM 5-4"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"qF 251"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"TIC 322751937"
2413491	"WR 102dd"	"LHO 84"	266.5615416666666	-28.826166666666666	"WR*"		"WR 102dd"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"2MASS J17461431-2849317"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"GCS 3-3"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"GMM  9"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"[HSB2012b] 2"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"LHO 102"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"MGM 5-9"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"qF 258"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"TIC 322751914"
2413494	"WR 102db"	"LHO 102"	266.55958333333325	-28.825416666666662	"WR*"		"WR 102db"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[BSD96]  33"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[BSE2009] 44"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[DWC2011] 117"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[FNS2015] 144"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[GPE2000]  9.91"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[KGD91] HeI  3"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"NAME AF Star"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"NAME AHH Star"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"NAME Sgr A AHH"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[NS2013] 20"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[PGM2006] E79"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[PMM2001] B7"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[SME2009] 1491"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[SSR2003] 22"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[VES2006] 52"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"WR 101c"
2413565	"WR 101c"	"[BSD96]  33"	266.41475	-29.009722222222223	"WR*"		"[YRB2014] 7"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"2MASS J17461586-2849456"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"CXOGC J174615.8-284945"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"CXOGC J174615.8-284946"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"CXOGCS J174615.8-284945"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"CXOGCS J174615.85-284945.5"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"GCS  4"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"GMM  3"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"[GSL2002]  66"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"LHO 19"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"[LY2004] QX3"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"MGM 5-3"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"[NHS93] 26"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"qF 211"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"TIC 322752014"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"[WDL2006] 217"
2413579	"WR 102ha"	"WR 102ha"	266.566106	-28.829342	"WR*"		"WR 102ha"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"[DWC2011] 6"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"GMM 10"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"[HSB2012b] 5"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"[LFG99] QR5"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"LHO 71"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"MGM 5-10"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"[NWS90] F"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"qF 241"
2413692	"WR 102ea"	"LHO 71"	266.56299999999993	-28.826916666666673	"WR*"		"WR 102ea"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[BSD96]  74"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[BSE2009] 7"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[CRG2001b] 18"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[DWC2011] 129"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[EG97] S96"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[FNS2015] 260"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"GCIRS 16C"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[GKM98] S1-11"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[GPE2000]  1.29"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"NAME Gal Center IRS 16C"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"NAME Sgr A IRS 16C"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[NS2013] 2"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[OEG99]   8"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[PGM2006] E20"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[PMM2001] N2"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[SSR2003]  1"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"WR 101l"
2413994	"WR 101l"	"GCIRS 16C"	266.41716666666673	-29.00766666666667	"WR*"		"[YRB2014] 1"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[BSD96]  38"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[BSE2009] 68"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[CRG2001b] 15"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"GCIRS  6E"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"NAME Galactic Center IRS 6E"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"NAME Gal Center IRS 6E"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"NAME GC IRS 6E"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"NAME Sgr A IRS 6E"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[NS2013] 11"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[OEG99]   7"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"[VES2006] 23"
2414144	"WR 101d"	"GCIRS  6E"	266.4151333333333	-29.0075138888889	"WR*"		"WR 101d"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[BSD96]  94"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[CRG2001b]  3"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[FNS2015] 88"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"GCIRS 10W"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"NAME Gal Center IRS 10W"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[NS2013] 15"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[OEG99]  35"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"[VES2006] 35"
2414146	"WR 101og"	"GCIRS 10W"	266.4188772	-29.0063891	"*"		"WR 101og"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"BHA 19"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[BSD96]  92"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[CRG2001b] 16"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[FNS2015] 25347"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"GCIRS  1W"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[GSL2002]  57"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[KGD91] HeI 14"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"NAME Gal Center IRS 1W"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"NAME Gal Center IRS 1W HII"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"NAME Sgr A IRS 1W"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[OEG99]   5"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[PGM2006] E63"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"[VES2006]  1"
2414152	"WR 101oe"	"GCIRS  1W"	266.418508	-29.007642	"Em*"		"WR 101oe"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"2MASS J17461481-2850005"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"[DWC2011] 73"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"[FMG99] 7"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"qF 151"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"TIC 322752122"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"UGPS J174614.81-285000.5"
2414537	"WR 102e"	"WR 102e"	266.5617083333333	-28.833499999999997	"WR*"		"WR 102e"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"2MASS J17461412-2849366"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"GCS 3-4"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"GMM  1"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"[HSB2012b] 1"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"LHO 75"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"MGM 5-1"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"qF 243"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"TIC 322751947"
2414538	"WR 102da"	"LHO 75"	266.5587916666666	-28.826861111111114	"WR*"		"WR 102da"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"2MASS J17461593-2849380"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"[DWC2011] 7"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"GMM  8"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"[HSB2012b] 6"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"LHO 67"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"MGM 5-8"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"qF 240"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"TIC 322751959"
2414609	"WR 102hb"	"LHO 67"	266.56641666666667	-28.827236111111112	"WR*"		"WR 102hb"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"[DWC2011] 8"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"GMM 15"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"[HSB2012b] 8"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"[LFG99] QR4"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"LHO 110"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"MGM 5-15"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"[NWS90] C"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"qF 270S"
2414611	"WR 102df"	"GMM 15"	266.56287499999996	-28.824833333333327	"s*b"		"WR 102df"
2414641	"WR 102a"	"WR 102a"	266.45237499999996	-28.834916666666675	"WR*"		"[CSE99] 174238.0-284856"
2414641	"WR 102a"	"WR 102a"	266.45237499999996	-28.834916666666675	"WR*"		"[DWC2011] 96"
2414641	"WR 102a"	"WR 102a"	266.45237499999996	-28.834916666666675	"WR*"		"WR 102a"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"2MASS J17461654-2849319"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"[DWC2011] 11"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"[GMC99] D215"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"LHO 99"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"qF 256"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"TIC 322751915"
2414797	"WR 102i"	"WR 102i"	266.56891666666667	-28.825555555555557	"WR*"		"WR 102i"
2414833	"WR 102k"	"WR 102k"	266.57295833333336	-28.821805555555553	"WR*"		"[DWC2011] 60"
2414833	"WR 102k"	"WR 102k"	266.57295833333336	-28.821805555555553	"WR*"		"qF 309"
2414833	"WR 102k"	"WR 102k"	266.57295833333336	-28.821805555555553	"WR*"		"WR 102k"
2414836	"WR 102c"	"WR 102c"	266.54641666666663	-28.81830555555556	"WR*"		"[DWC2011] 64"
2414836	"WR 102c"	"WR 102c"	266.54641666666663	-28.81830555555556	"WR*"		"qF 353E"
2414836	"WR 102c"	"WR 102c"	266.54641666666663	-28.81830555555556	"WR*"		"WR 102c"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"2MASS J17461752-2849290"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"[CEC96] Source B"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"[DWC2011] 59"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"qF 274"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"TIC 322751892"
2414840	"WR 102j"	"WR 102j"	266.57304166666665	-28.82472222222222	"WR*"		"WR 102j"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"[DWC2011] 12"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"[FMG99] 1"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"[HSB2012b] 19"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"LHO 34"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"qF 235S"
2414855	"WR 102g"	"WR 102g"	266.56325	-28.82822222222222	"WR*"		"WR 102g"
2414856	"WR 102f"	"WR 102f"	266.5631666666666	-28.827611111111114	"WR*"		"[DWC2011] 13"
2414856	"WR 102f"	"WR 102f"	266.5631666666666	-28.827611111111114	"WR*"		"[FMG99] 2"
2414856	"WR 102f"	"WR 102f"	266.5631666666666	-28.827611111111114	"WR*"		"LHO 47"
2414856	"WR 102f"	"WR 102f"	266.5631666666666	-28.827611111111114	"WR*"		"qF 235N"
2414856	"WR 102f"	"WR 102f"	266.5631666666666	-28.827611111111114	"WR*"		"WR 102f"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[BSD96]  29"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"CXOGC J174539.4-290031"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[DWC2011] 118"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[FNS2015] 452"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[GPE2000]  8.34"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[KGD91] HeI  2"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"NAME AF NW"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"NAME AHH NW"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[PGM2006] E74"
2415602	"WR 101b"	"[BSD96]  29"	266.4144166666666	-29.00880555555556	"WR*"		"[PMM2001] B8"
